country,type,weekday,year,month,day,date,localtime,date-localtime,timeofday,ISO8601Time
ussr,Underground,Friday,1976,11,5,11/5/1976,7:00:00,11/5/1976 7:00:00,Morning,1976-11-05
usa,Underground,Wednesday,1976,11,10,11/10/1976,6:58:00,11/10/1976 6:58:00,Morning,1976-11-10
prc,Atmospheric,Wednesday,1976,11,17,11/17/1976,14:00:13,11/17/1976 14:00:13,Afternoon,1976-11-17
usa,Underground,Tuesday,1976,11,23,11/23/1976,7:15:00,11/23/1976 7:15:00,Morning,1976-11-23
ussr,Underground,Tuesday,1976,11,23,11/23/1976,8:03:00,11/23/1976 8:03:00,Morning,1976-11-23
fr,Underground,Sunday,1976,12,5,12/5/1976,0:00:00,12/5/1976 0:00:00,Night,1976-12-05
ussr,Underground,Tuesday,1976,12,7,12/7/1976,7:57:00,12/7/1976 7:57:00,Morning,1976-12-07
ussr,Underground,Tuesday,1976,12,7,12/7/1976,7:57:00,12/7/1976 7:57:00,Morning,1976-12-07
ussr,Underground,Tuesday,1976,12,7,12/7/1976,7:57:00,12/7/1976 7:57:00,Morning,1976-12-07
usa,Underground,Wednesday,1976,12,8,12/8/1976,6:49:30,12/8/1976 6:49:30,Morning,1976-12-08
usa,Underground,Tuesday,1976,12,21,12/21/1976,7:09:00,12/21/1976 7:09:00,Morning,1976-12-21
usa,Underground,Tuesday,1976,12,21,12/21/1976,7:58:00,12/21/1976 7:58:00,Morning,1976-12-21
usa,Underground,Tuesday,1976,12,28,12/28/1976,10:00:00,12/28/1976 10:00:00,Morning,1976-12-28
ussr,Underground,Thursday,1976,12,30,12/30/1976,6:57:00,12/30/1976 6:57:00,Morning,1976-12-30
ussr,Underground,Thursday,1976,12,30,12/30/1976,6:57:00,12/30/1976 6:57:00,Morning,1976-12-30
usa,Underground,Wednesday,1977,2,16,2/16/1977,9:53:00,2/16/1977 9:53:00,Morning,1977-02-16
usa,Underground,Wednesday,1977,2,16,2/16/1977,9:53:00,2/16/1977 9:53:00,Morning,1977-02-16
fr,Underground,Saturday,1977,2,19,2/19/1977,0:30:00,2/19/1977 0:30:00,Night,1977-02-19
usa,Underground,Tuesday,1977,3,8,3/8/1977,6:24:00,3/8/1977 6:24:00,Morning,1977-03-08
usa,Underground,Tuesday,1977,3,8,3/8/1977,6:24:00,3/8/1977 6:24:00,Morning,1977-03-08
fr,Underground,Saturday,1977,3,19,3/19/1977,0:01:00,3/19/1977 0:01:00,Night,1977-03-19
ussr,Underground,Tuesday,1977,3,29,3/29/1977,6:56:58,3/29/1977 6:56:58,Morning,1977-03-29
ussr,Underground,Tuesday,1977,3,29,3/29/1977,6:57:00,3/29/1977 6:57:00,Morning,1977-03-29
ussr,Underground,Tuesday,1977,3,29,3/29/1977,6:57:00,3/29/1977 6:57:00,Morning,1977-03-29
ussr,Underground,Tuesday,1977,3,29,3/29/1977,6:57:00,3/29/1977 6:57:00,Morning,1977-03-29
fr,Underground,Saturday,1977,4,2,4/2/1977,0:30:00,4/2/1977 0:30:00,Night,1977-04-02
usa,Underground,Tuesday,1977,4,5,4/5/1977,7:00:00,4/5/1977 7:00:00,Morning,1977-04-05
ussr,Underground,Monday,1977,4,25,4/25/1977,7:07:00,4/25/1977 7:07:00,Morning,1977-04-25
usa,Underground,Wednesday,1977,4,27,4/27/1977,8:00:00,4/27/1977 8:00:00,Morning,1977-04-27
usa,Underground,Wednesday,1977,5,25,5/25/1977,10:00:00,5/25/1977 10:00:00,Morning,1977-05-25
ussr,Underground,Sunday,1977,5,29,5/29/1977,5:57:00,5/29/1977 5:57:00,Night,1977-05-29
usa,Underground,Thursday,1977,6,2,6/2/1977,10:15:00,6/2/1977 10:15:00,Morning,1977-06-02
fr,Underground,Tuesday,1977,6,28,6/28/1977,20:15:00,6/28/1977 20:15:00,Evening,1977-06-28
ussr,Underground,Wednesday,1977,6,29,6/29/1977,6:07:00,6/29/1977 6:07:00,Morning,1977-06-29
fr,Underground,Wednesday,1977,7,6,7/6/1977,0:59:59,7/6/1977 0:59:59,Night,1977-07-06
fr,Underground,Tuesday,1977,7,12,7/12/1977,1:00:00,7/12/1977 1:00:00,Night,1977-07-12
ussr,Underground,Tuesday,1977,7,26,7/26/1977,20:00:00,7/26/1977 20:00:00,Evening,1977-07-26
usa,Underground,Thursday,1977,7,28,7/28/1977,7:07:00,7/28/1977 7:07:00,Morning,1977-07-28
ussr,Underground,Saturday,1977,7,30,7/30/1977,4:57:00,7/30/1977 4:57:00,Night,1977-07-30
ussr,Underground,Saturday,1977,7,30,7/30/1977,4:57:00,7/30/1977 4:57:00,Night,1977-07-30
usa,Underground,Thursday,1977,8,4,8/4/1977,9:40:00,8/4/1977 9:40:00,Morning,1977-08-04
ussr,Underground,Wednesday,1977,8,10,8/10/1977,1:00:00,8/10/1977 1:00:00,Night,1977-08-10
usa,Underground,Tuesday,1977,8,16,8/16/1977,7:41:00,8/16/1977 7:41:00,Morning,1977-08-16
usa,Underground,Tuesday,1977,8,16,8/16/1977,7:41:00,8/16/1977 7:41:00,Morning,1977-08-16
usa,Underground,Tuesday,1977,8,16,8/16/1977,8:49:00,8/16/1977 8:49:00,Morning,1977-08-16
ussr,Underground,Wednesday,1977,8,17,8/17/1977,7:27:00,8/17/1977 7:27:00,Morning,1977-08-17
usa,Underground,Friday,1977,8,19,8/19/1977,10:32:00,8/19/1977 10:32:00,Morning,1977-08-19
usa,Underground,Friday,1977,8,19,8/19/1977,10:55:00,8/19/1977 10:55:00,Morning,1977-08-19
ussr,Underground,Saturday,1977,8,20,8/20/1977,1:00:01,8/20/1977 1:00:01,Night,1977-08-20
ussr,Underground,Thursday,1977,9,1,9/1/1977,5:59:58,9/1/1977 5:59:58,Night,1977-09-01
ussr,Underground,Thursday,1977,9,1,9/1/1977,5:59:58,9/1/1977 5:59:58,Night,1977-09-01
ussr,Underground,Thursday,1977,9,1,9/1/1977,5:59:58,9/1/1977 5:59:58,Night,1977-09-01
ussr,Underground,Thursday,1977,9,1,9/1/1977,5:59:58,9/1/1977 5:59:58,Night,1977-09-01
ussr,Underground,Monday,1977,9,5,9/5/1977,6:03:00,9/5/1977 6:03:00,Morning,1977-09-05
ussr,Underground,Monday,1977,9,5,9/5/1977,6:03:00,9/5/1977 6:03:00,Morning,1977-09-05
ussr,Underground,Saturday,1977,9,10,9/10/1977,19:00:00,9/10/1977 19:00:00,Evening,1977-09-10
usa,Underground,Thursday,1977,9,15,9/15/1977,7:36:30,9/15/1977 7:36:30,Morning,1977-09-15
prc,Atmospheric,Saturday,1977,9,17,9/17/1977,15:00:00,9/17/1977 15:00:00,Afternoon,1977-09-17
usa,Underground,Tuesday,1977,9,27,9/27/1977,7:00:00,9/27/1977 7:00:00,Morning,1977-09-27
ussr,Underground,Friday,1977,9,30,9/30/1977,9:59:58,9/30/1977 9:59:58,Morning,1977-09-30
ussr,Underground,Sunday,1977,10,9,10/9/1977,13:59:58,10/9/1977 13:59:58,Afternoon,1977-10-09
ussr,Underground,Friday,1977,10,14,10/14/1977,9:59:59,10/14/1977 9:59:59,Morning,1977-10-14
usa,Underground,Wednesday,1977,10,26,10/26/1977,7:15:00,10/26/1977 7:15:00,Morning,1977-10-26
ussr,Underground,Saturday,1977,10,29,10/29/1977,6:07:00,10/29/1977 6:07:00,Morning,1977-10-29
ussr,Underground,Saturday,1977,10,29,10/29/1977,6:07:00,10/29/1977 6:07:00,Morning,1977-10-29
ussr,Underground,Saturday,1977,10,29,10/29/1977,6:07:05,10/29/1977 6:07:05,Morning,1977-10-29
ussr,Underground,Sunday,1977,10,30,10/30/1977,9:59:59,10/30/1977 9:59:59,Morning,1977-10-30
usa,Underground,Tuesday,1977,11,1,11/1/1977,10:06:00,11/1/1977 10:06:00,Morning,1977-11-01
usa,Underground,Wednesday,1977,11,9,11/9/1977,14:00:00,11/9/1977 14:00:00,Afternoon,1977-11-09
fr,Underground,Saturday,1977,11,12,11/12/1977,2:30:00,11/12/1977 2:30:00,Night,1977-11-12
ussr,Underground,Saturday,1977,11,12,11/12/1977,8:11:00,11/12/1977 8:11:00,Morning,1977-11-12
usa,Underground,Thursday,1977,11,17,11/17/1977,11:30:00,11/17/1977 11:30:00,Morning,1977-11-17
fr,Underground,Thursday,1977,11,24,11/24/1977,18:00:00,11/24/1977 18:00:00,Evening,1977-11-24
ussr,Underground,Sunday,1977,11,27,11/27/1977,6:57:00,11/27/1977 6:57:00,Morning,1977-11-27
ussr,Underground,Wednesday,1977,11,30,11/30/1977,7:07:00,11/30/1977 7:07:00,Morning,1977-11-30
ussr,Underground,Wednesday,1977,11,30,11/30/1977,7:07:00,11/30/1977 7:07:00,Morning,1977-11-30
usa,Underground,Wednesday,1977,12,14,12/14/1977,7:00:00,12/14/1977 7:00:00,Morning,1977-12-14
usa,Underground,Wednesday,1977,12,14,12/14/1977,7:30:00,12/14/1977 7:30:00,Morning,1977-12-14
fr,Underground,Saturday,1977,12,17,12/17/1977,23:00:00,12/17/1977 23:00:00,Evening,1977-12-17
ussr,Underground,Monday,1977,12,26,12/26/1977,7:03:00,12/26/1977 7:03:00,Morning,1977-12-26
ussr,Underground,Monday,1977,12,26,12/26/1977,7:03:00,12/26/1977 7:03:00,Morning,1977-12-26
ussr,Underground,Monday,1977,12,26,12/26/1977,7:03:00,12/26/1977 7:03:00,Morning,1977-12-26
ussr,Underground,Monday,1977,12,26,12/26/1977,7:03:00,12/26/1977 7:03:00,Morning,1977-12-26
ussr,Underground,Monday,1977,12,26,12/26/1977,7:03:00,12/26/1977 7:03:00,Morning,1977-12-26
usa,Underground,Monday,1978,2,13,2/13/1978,13:53:00,2/13/1978 13:53:00,Afternoon,1978-02-13
usa,Underground,Thursday,1978,2,23,2/23/1978,9:00:00,2/23/1978 9:00:00,Morning,1978-02-23
fr,Underground,Monday,1978,2,27,2/27/1978,0:00:00,2/27/1978 0:00:00,Night,1978-02-27
prc,Atmospheric,Wednesday,1978,3,15,3/15/1978,13:00:00,3/15/1978 13:00:00,Afternoon,1978-03-15
usa,Underground,Thursday,1978,3,16,3/16/1978,7:00:00,3/16/1978 7:00:00,Morning,1978-03-16
ussr,Underground,Sunday,1978,3,19,3/19/1978,6:47:00,3/19/1978 6:47:00,Morning,1978-03-19
fr,Underground,Wednesday,1978,3,22,3/22/1978,18:30:01,3/22/1978 18:30:01,Evening,1978-03-22
usa,Underground,Thursday,1978,3,23,3/23/1978,8:30:00,3/23/1978 8:30:00,Morning,1978-03-23
usa,Underground,Thursday,1978,3,23,3/23/1978,8:30:00,3/23/1978 8:30:00,Morning,1978-03-23
fr,Underground,Saturday,1978,3,25,3/25/1978,18:30:00,3/25/1978 18:30:00,Evening,1978-03-25
ussr,Underground,Sunday,1978,3,26,3/26/1978,6:57:00,3/26/1978 6:57:00,Morning,1978-03-26
ussr,Underground,Sunday,1978,3,26,3/26/1978,6:57:00,3/26/1978 6:57:00,Morning,1978-03-26
usa,Underground,Tuesday,1978,4,11,4/11/1978,9:45:00,4/11/1978 9:45:00,Morning,1978-04-11
uk,Underground,Tuesday,1978,4,11,4/11/1978,15:30:00,4/11/1978 15:30:00,Afternoon,1978-04-11
ussr,Underground,Saturday,1978,4,22,4/22/1978,6:07:00,4/22/1978 6:07:00,Morning,1978-04-22
ussr,Underground,Saturday,1978,4,22,4/22/1978,6:07:00,4/22/1978 6:07:00,Morning,1978-04-22
ussr,Underground,Saturday,1978,4,22,4/22/1978,6:07:00,4/22/1978 6:07:00,Morning,1978-04-22
usa,Underground,Tuesday,1978,4,25,4/25/1978,6:35:00,4/25/1978 6:35:00,Morning,1978-04-25
usa,Underground,Wednesday,1978,5,10,5/10/1978,8:00:00,5/10/1978 8:00:00,Morning,1978-05-10
ussr,Underground,Wednesday,1978,5,24,5/24/1978,6:07:00,5/24/1978 6:07:00,Morning,1978-05-24
ussr,Underground,Monday,1978,5,29,5/29/1978,7:57:00,5/29/1978 7:57:00,Morning,1978-05-29
usa,Underground,Thursday,1978,6,1,6/1/1978,10:00:00,6/1/1978 10:00:00,Morning,1978-06-01
ussr,Underground,Friday,1978,6,2,6/2/1978,3:00:00,6/2/1978 3:00:00,Night,1978-06-02
ussr,Underground,Sunday,1978,6,11,6/11/1978,5:57:00,6/11/1978 5:57:00,Night,1978-06-11
fr,Underground,Saturday,1978,7,1,7/1/1978,19:00:00,7/1/1978 19:00:00,Evening,1978-07-01
ussr,Underground,Wednesday,1978,7,5,7/5/1978,5:47:00,7/5/1978 5:47:00,Night,1978-07-05
usa,Underground,Friday,1978,7,7,7/7/1978,7:00:00,7/7/1978 7:00:00,Morning,1978-07-07
usa,Underground,Wednesday,1978,7,12,7/12/1978,10:00:00,7/12/1978 10:00:00,Morning,1978-07-12
fr,Underground,Wednesday,1978,7,19,7/19/1978,20:00:00,7/19/1978 20:00:00,Evening,1978-07-19
fr,Underground,Wednesday,1978,7,26,7/26/1978,1:00:00,7/26/1978 1:00:00,Night,1978-07-26
ussr,Underground,Friday,1978,7,28,7/28/1978,5:47:00,7/28/1978 5:47:00,Night,1978-07-28
ussr,Underground,Friday,1978,7,28,7/28/1978,5:47:00,7/28/1978 5:47:00,Night,1978-07-28
ussr,Underground,Friday,1978,7,28,7/28/1978,5:47:00,7/28/1978 5:47:00,Night,1978-07-28
ussr,Underground,Friday,1978,7,28,7/28/1978,5:47:00,7/28/1978 5:47:00,Night,1978-07-28
ussr,Underground,Friday,1978,7,28,7/28/1978,5:47:00,7/28/1978 5:47:00,Night,1978-07-28
ussr,Underground,Wednesday,1978,8,9,8/9/1978,21:00:01,8/9/1978 21:00:01,Evening,1978-08-09
ussr,Underground,Thursday,1978,8,10,8/10/1978,10:59:58,8/10/1978 10:59:58,Morning,1978-08-10
ussr,Underground,Thursday,1978,8,10,8/10/1978,10:59:58,8/10/1978 10:59:58,Morning,1978-08-10
ussr,Underground,Thursday,1978,8,10,8/10/1978,10:59:58,8/10/1978 10:59:58,Morning,1978-08-10
ussr,Underground,Thursday,1978,8,10,8/10/1978,10:59:58,8/10/1978 10:59:58,Morning,1978-08-10
ussr,Underground,Thursday,1978,8,10,8/10/1978,10:59:58,8/10/1978 10:59:58,Morning,1978-08-10
ussr,Underground,Thursday,1978,8,10,8/10/1978,10:59:58,8/10/1978 10:59:58,Morning,1978-08-10
ussr,Underground,Thursday,1978,8,24,8/24/1978,21:00:00,8/24/1978 21:00:00,Evening,1978-08-24
ussr,Underground,Tuesday,1978,8,29,8/29/1978,5:37:00,8/29/1978 5:37:00,Night,1978-08-29
ussr,Underground,Tuesday,1978,8,29,8/29/1978,5:37:00,8/29/1978 5:37:00,Night,1978-08-29
ussr,Underground,Tuesday,1978,8,29,8/29/1978,5:37:00,8/29/1978 5:37:00,Night,1978-08-29
ussr,Underground,Tuesday,1978,8,29,8/29/1978,5:37:09,8/29/1978 5:37:09,Night,1978-08-29
usa,Underground,Thursday,1978,8,31,8/31/1978,7:00:00,8/31/1978 7:00:00,Morning,1978-08-31
ussr,Underground,Tuesday,1978,9,12,9/12/1978,7:59:59,9/12/1978 7:59:59,Morning,1978-09-12
usa,Underground,Wednesday,1978,9,13,9/13/1978,8:15:00,9/13/1978 8:15:00,Morning,1978-09-13
ussr,Underground,Friday,1978,9,15,9/15/1978,5:37:00,9/15/1978 5:37:00,Night,1978-09-15
ussr,Underground,Wednesday,1978,9,20,9/20/1978,8:03:00,9/20/1978 8:03:00,Morning,1978-09-20
ussr,Underground,Thursday,1978,9,21,9/21/1978,18:00:00,9/21/1978 18:00:00,Evening,1978-09-21
ussr,Underground,Wednesday,1978,9,27,9/27/1978,5:04:59,9/27/1978 5:04:59,Night,1978-09-27
ussr,Underground,Wednesday,1978,9,27,9/27/1978,5:04:59,9/27/1978 5:04:59,Night,1978-09-27
ussr,Underground,Wednesday,1978,9,27,9/27/1978,5:04:59,9/27/1978 5:04:59,Night,1978-09-27
ussr,Underground,Wednesday,1978,9,27,9/27/1978,5:04:59,9/27/1978 5:04:59,Night,1978-09-27
ussr,Underground,Wednesday,1978,9,27,9/27/1978,5:04:59,9/27/1978 5:04:59,Night,1978-09-27
ussr,Underground,Wednesday,1978,9,27,9/27/1978,5:04:59,9/27/1978 5:04:59,Night,1978-09-27
ussr,Underground,Wednesday,1978,9,27,9/27/1978,5:04:59,9/27/1978 5:04:59,Night,1978-09-27
usa,Underground,Wednesday,1978,9,27,9/27/1978,9:30:00,9/27/1978 9:30:00,Morning,1978-09-27
usa,Underground,Wednesday,1978,9,27,9/27/1978,9:30:00,9/27/1978 9:30:00,Morning,1978-09-27
usa,Underground,Wednesday,1978,9,27,9/27/1978,10:00:00,9/27/1978 10:00:00,Morning,1978-09-27
usa,Underground,Wednesday,1978,9,27,9/27/1978,10:20:00,9/27/1978 10:20:00,Morning,1978-09-27
ussr,Underground,Sunday,1978,10,8,10/8/1978,3:00:00,10/8/1978 3:00:00,Night,1978-10-08
prc,Underground,Saturday,1978,10,14,10/14/1978,8:59:58,10/14/1978 8:59:58,Morning,1978-10-14
ussr,Underground,Sunday,1978,10,15,10/15/1978,8:37:00,10/15/1978 8:37:00,Morning,1978-10-15
ussr,Underground,Tuesday,1978,10,17,10/17/1978,7:59:59,10/17/1978 7:59:59,Morning,1978-10-17
ussr,Underground,Tuesday,1978,10,17,10/17/1978,7:59:59,10/17/1978 7:59:59,Morning,1978-10-17
ussr,Underground,Tuesday,1978,10,17,10/17/1978,17:00:00,10/17/1978 17:00:00,Afternoon,1978-10-17
ussr,Underground,Tuesday,1978,10,31,10/31/1978,7:17:00,10/31/1978 7:17:00,Morning,1978-10-31
usa,Underground,Thursday,1978,11,2,11/2/1978,7:25:00,11/2/1978 7:25:00,Morning,1978-11-02
fr,Underground,Thursday,1978,11,2,11/2/1978,19:00:00,11/2/1978 19:00:00,Evening,1978-11-02
ussr,Underground,Saturday,1978,11,4,11/4/1978,8:06:00,11/4/1978 8:06:00,Morning,1978-11-04
ussr,Underground,Saturday,1978,11,4,11/4/1978,8:06:00,11/4/1978 8:06:00,Morning,1978-11-04
fr,Underground,Tuesday,1978,11,14,11/14/1978,19:00:00,11/14/1978 19:00:00,Evening,1978-11-14
uk,Underground,Saturday,1978,11,18,11/18/1978,19:00:00,11/18/1978 19:00:00,Evening,1978-11-18
ussr,Underground,Wednesday,1978,11,29,11/29/1978,7:33:00,11/29/1978 7:33:00,Morning,1978-11-29
ussr,Underground,Wednesday,1978,11,29,11/29/1978,7:33:00,11/29/1978 7:33:00,Morning,1978-11-29
ussr,Underground,Wednesday,1978,11,29,11/29/1978,7:33:05,11/29/1978 7:33:05,Morning,1978-11-29
ussr,Underground,Thursday,1978,11,30,11/30/1978,10:59:59,11/30/1978 10:59:59,Morning,1978-11-30
fr,Underground,Thursday,1978,11,30,11/30/1978,18:31:58,11/30/1978 18:31:58,Evening,1978-11-30
usa,Underground,Friday,1978,12,1,12/1/1978,9:07:30,12/1/1978 9:07:30,Morning,1978-12-01
ussr,Underground,Thursday,1978,12,14,12/14/1978,7:43:00,12/14/1978 7:43:00,Morning,1978-12-14
prc,Atmospheric,Thursday,1978,12,14,12/14/1978,8:00:00,12/14/1978 8:00:00,Morning,1978-12-14
usa,Underground,Saturday,1978,12,16,12/16/1978,7:30:00,12/16/1978 7:30:00,Morning,1978-12-16
fr,Underground,Sunday,1978,12,17,12/17/1978,19:04:00,12/17/1978 19:04:00,Evening,1978-12-17
ussr,Underground,Monday,1978,12,18,12/18/1978,10:59:59,12/18/1978 10:59:59,Morning,1978-12-18
fr,Underground,Tuesday,1978,12,19,12/19/1978,17:57:02,12/19/1978 17:57:02,Afternoon,1978-12-19
ussr,Underground,Wednesday,1978,12,20,12/20/1978,7:33:00,12/20/1978 7:33:00,Morning,1978-12-20
ussr,Underground,Wednesday,1978,12,20,12/20/1978,7:33:00,12/20/1978 7:33:00,Morning,1978-12-20
ussr,Underground,Wednesday,1979,1,10,1/10/1979,11:00:00,1/10/1979 11:00:00,Morning,1979-01-10
ussr,Underground,Wednesday,1979,1,17,1/17/1979,10:59:59,1/17/1979 10:59:59,Morning,1979-01-17
ussr,Underground,Wednesday,1979,1,17,1/17/1979,10:59:59,1/17/1979 10:59:59,Morning,1979-01-17
usa,Underground,Wednesday,1979,1,24,1/24/1979,10:00:00,1/24/1979 10:00:00,Morning,1979-01-24
ussr,Underground,Thursday,1979,2,1,2/1/1979,7:13:00,2/1/1979 7:13:00,Morning,1979-02-01
prc,Underground,Friday,1979,2,2,2/2/1979,8:00:00,2/2/1979 8:00:00,Morning,1979-02-02
usa,Underground,Thursday,1979,2,8,2/8/1979,12:00:00,2/8/1979 12:00:00,Afternoon,1979-02-08
usa,Underground,Thursday,1979,2,15,2/15/1979,10:05:00,2/15/1979 10:05:00,Morning,1979-02-15
ussr,Underground,Friday,1979,2,16,2/16/1979,7:04:01,2/16/1979 7:04:01,Morning,1979-02-16
ussr,Underground,Friday,1979,2,16,2/16/1979,7:04:01,2/16/1979 7:04:01,Morning,1979-02-16
fr,Underground,Thursday,1979,3,1,3/1/1979,18:24:00,3/1/1979 18:24:00,Evening,1979-03-01
fr,Underground,Friday,1979,3,9,3/9/1979,17:37:00,3/9/1979 17:37:00,Afternoon,1979-03-09
usa,Underground,Wednesday,1979,3,14,3/14/1979,10:30:00,3/14/1979 10:30:00,Morning,1979-03-14
ussr,Underground,Friday,1979,3,23,3/23/1979,3:00:00,3/23/1979 3:00:00,Night,1979-03-23
fr,Underground,Saturday,1979,3,24,3/24/1979,17:28:00,3/24/1979 17:28:00,Afternoon,1979-03-24
fr,Underground,Wednesday,1979,4,4,4/4/1979,20:07:01,4/4/1979 20:07:01,Evening,1979-04-04
ussr,Underground,Tuesday,1979,4,10,4/10/1979,3:00:00,4/10/1979 3:00:00,Night,1979-04-10
ussr,Underground,Sunday,1979,5,6,5/6/1979,6:17:00,5/6/1979 6:17:00,Morning,1979-05-06
ussr,Underground,Sunday,1979,5,6,5/6/1979,6:17:00,5/6/1979 6:17:00,Morning,1979-05-06
usa,Underground,Friday,1979,5,11,5/11/1979,9:00:00,5/11/1979 9:00:00,Morning,1979-05-11
ussr,Underground,Thursday,1979,5,31,5/31/1979,8:55:00,5/31/1979 8:55:00,Morning,1979-05-31
ussr,Underground,Thursday,1979,5,31,5/31/1979,8:55:00,5/31/1979 8:55:00,Morning,1979-05-31
ussr,Underground,Thursday,1979,5,31,5/31/1979,8:55:00,5/31/1979 8:55:00,Morning,1979-05-31
ussr,Underground,Thursday,1979,5,31,5/31/1979,8:55:00,5/31/1979 8:55:00,Morning,1979-05-31
usa,Underground,Monday,1979,6,11,6/11/1979,7:00:00,6/11/1979 7:00:00,Morning,1979-06-11
ussr,Underground,Tuesday,1979,6,12,6/12/1979,3:00:00,6/12/1979 3:00:00,Night,1979-06-12
fr,Underground,Monday,1979,6,18,6/18/1979,1:27:01,6/18/1979 1:27:01,Night,1979-06-18
usa,Underground,Wednesday,1979,6,20,6/20/1979,8:00:14,6/20/1979 8:00:14,Morning,1979-06-20
ussr,Underground,Saturday,1979,6,23,6/23/1979,5:57:00,6/23/1979 5:57:00,Night,1979-06-23
usa,Underground,Thursday,1979,6,28,6/28/1979,7:44:00,6/28/1979 7:44:00,Morning,1979-06-28
fr,Underground,Friday,1979,6,29,6/29/1979,20:56:00,6/29/1979 20:56:00,Evening,1979-06-29
ussr,Underground,Saturday,1979,7,7,7/7/1979,6:47:00,7/7/1979 6:47:00,Morning,1979-07-07
ussr,Underground,Saturday,1979,7,7,7/7/1979,6:47:00,7/7/1979 6:47:00,Morning,1979-07-07
ussr,Underground,Saturday,1979,7,14,7/14/1979,7:59:58,7/14/1979 7:59:58,Morning,1979-07-14
ussr,Underground,Saturday,1979,7,14,7/14/1979,7:59:58,7/14/1979 7:59:58,Morning,1979-07-14
ussr,Underground,Saturday,1979,7,14,7/14/1979,7:59:58,7/14/1979 7:59:58,Morning,1979-07-14
ussr,Underground,Wednesday,1979,7,18,7/18/1979,6:17:05,7/18/1979 6:17:05,Morning,1979-07-18
ussr,Underground,Wednesday,1979,7,18,7/18/1979,6:17:05,7/18/1979 6:17:05,Morning,1979-07-18
fr,Underground,Wednesday,1979,7,25,7/25/1979,19:57:00,7/25/1979 19:57:00,Evening,1979-07-25
fr,Underground,Saturday,1979,7,28,7/28/1979,21:56:00,7/28/1979 21:56:00,Evening,1979-07-28
usa,Underground,Friday,1979,8,3,8/3/1979,8:07:30,8/3/1979 8:07:30,Morning,1979-08-03
ussr,Underground,Saturday,1979,8,4,8/4/1979,6:57:00,8/4/1979 6:57:00,Morning,1979-08-04
ussr,Underground,Saturday,1979,8,4,8/4/1979,6:57:00,8/4/1979 6:57:00,Morning,1979-08-04
usa,Underground,Wednesday,1979,8,8,8/8/1979,8:00:00,8/8/1979 8:00:00,Morning,1979-08-08
ussr,Underground,Sunday,1979,8,12,8/12/1979,21:00:00,8/12/1979 21:00:00,Evening,1979-08-12
ussr,Underground,Saturday,1979,8,18,8/18/1979,5:52:00,8/18/1979 5:52:00,Night,1979-08-18
ussr,Underground,Saturday,1979,8,18,8/18/1979,5:52:00,8/18/1979 5:52:00,Night,1979-08-18
uk,Underground,Wednesday,1979,8,29,8/29/1979,15:08:00,8/29/1979 15:08:00,Afternoon,1979-08-29
usa,Underground,Thursday,1979,9,6,9/6/1979,8:00:00,9/6/1979 8:00:00,Morning,1979-09-06
ussr,Underground,Thursday,1979,9,6,9/6/1979,21:00:00,9/6/1979 21:00:00,Evening,1979-09-06
usa,Underground,Saturday,1979,9,8,9/8/1979,10:02:00,9/8/1979 10:02:00,Morning,1979-09-08
prc,Underground,Thursday,1979,9,13,9/13/1979,8:00:00,9/13/1979 8:00:00,Morning,1979-09-13
ussr,Underground,Sunday,1979,9,16,9/16/1979,12:00:00,9/16/1979 12:00:00,Afternoon,1979-09-16
ussr,Underground,Monday,1979,9,24,9/24/1979,6:29:59,9/24/1979 6:29:59,Morning,1979-09-24
ussr,Underground,Monday,1979,9,24,9/24/1979,6:29:59,9/24/1979 6:29:59,Morning,1979-09-24
ussr,Underground,Monday,1979,9,24,9/24/1979,6:29:59,9/24/1979 6:29:59,Morning,1979-09-24
usa,Underground,Wednesday,1979,9,26,9/26/1979,8:00:00,9/26/1979 8:00:00,Morning,1979-09-26
ussr,Underground,Thursday,1979,9,27,9/27/1979,7:13:00,9/27/1979 7:13:00,Morning,1979-09-27
ussr,Underground,Thursday,1979,10,4,10/4/1979,19:00:00,10/4/1979 19:00:00,Evening,1979-10-04
ussr,Underground,Sunday,1979,10,7,10/7/1979,0:00:00,10/7/1979 0:00:00,Night,1979-10-07
ussr,Underground,Thursday,1979,10,18,10/18/1979,7:17:00,10/18/1979 7:17:00,Morning,1979-10-18
ussr,Underground,Thursday,1979,10,18,10/18/1979,7:17:00,10/18/1979 7:17:00,Morning,1979-10-18
ussr,Underground,Thursday,1979,10,18,10/18/1979,10:09:59,10/18/1979 10:09:59,Morning,1979-10-18
ussr,Underground,Thursday,1979,10,18,10/18/1979,10:09:59,10/18/1979 10:09:59,Morning,1979-10-18
ussr,Underground,Thursday,1979,10,18,10/18/1979,10:09:59,10/18/1979 10:09:59,Morning,1979-10-18
ussr,Underground,Thursday,1979,10,18,10/18/1979,10:09:59,10/18/1979 10:09:59,Morning,1979-10-18
ussr,Underground,Wednesday,1979,10,24,10/24/1979,8:59:59,10/24/1979 8:59:59,Morning,1979-10-24
ussr,Underground,Wednesday,1979,10,24,10/24/1979,8:59:59,10/24/1979 8:59:59,Morning,1979-10-24
ussr,Underground,Sunday,1979,10,28,10/28/1979,6:17:00,10/28/1979 6:17:00,Morning,1979-10-28
ussr,Underground,Sunday,1979,10,28,10/28/1979,6:17:00,10/28/1979 6:17:00,Morning,1979-10-28
